NameId,Text,nid
13YearOldBoy," u say ure in Flagler Bch too rite? (Ahh, another local boy. No one can say we bring all of the guys from out of the area.)",3
Antitrust40242 , yepp,4
13YearOldBoy, where r u at,3
Antitrust40242 , 15 th north,4
Antitrust40242 , south...sorry,4
13YearOldBoy, oh ok on teh othr side of town,3
Antitrust40242 , yepp,4
Antitrust40242 , where do u want to meet,4
13YearOldBoy, well we could at my place my dad aint here,3
Antitrust40242 , what about ur mom,4
13YearOldBoy," uhh shes dead (Okay, I know I'm going to hell for saying this, but is it so bad that I enjoy dropping an occasional 'mom's dead' on these guys?)",3
Antitrust40242 , oops,4
Antitrust40242 , wheres ur dad,4
13YearOldBoy, heh u had noway of knowin,3
13YearOldBoy, hes at his gfs place,3
Antitrust40242 , ur alone,4
Antitrust40242 , what street r u on,4
13YearOldBoy, yah for now,3
13YearOldBoy, **EDIT**,3
Antitrust40242 , and,4
13YearOldBoy, N of the pier,3
Antitrust40242 , what cross street,4
13YearOldBoy, well u aint gunna stalk me r u?,3
Antitrust40242 , no,4
13YearOldBoy, and u aint my dad settin me up r u?,3
Antitrust40242 , no,4
13YearOldBoy, ok around **EDIT**,3
Antitrust40242 , by the **EDIT**,4
Antitrust40242 , meet me on the beach (And he wants to meet. What a fuck-o.),4
13YearOldBoy, kinda,3
13YearOldBoy, hell no i aint goin out there at nite,3
Antitrust40242 , why not,4
13YearOldBoy, well its kinda cold and i aint never met u,3
Antitrust40242 , r u safe to meet?,4
13YearOldBoy, safe?,3
Antitrust40242 , no trouble,4
13YearOldBoy, i hate trouble,3
Antitrust40242 , am i gonna be in trouble,4
13YearOldBoy, no am I?,3
Antitrust40242 , why,4
13YearOldBoy, i dunno,3
Antitrust40242 , i jus want to meet and mess around (And he wants to meet for sex. What a double fuck-o.),4
Antitrust40242 , no drama,4
13YearOldBoy, aite,3
13YearOldBoy, i aint done alot tho,3
13YearOldBoy, as far as messin around,3
Antitrust40242 , we dont have to meet,4
Antitrust40242 , what have u done,4
13YearOldBoy, well no i want to it ,3
13YearOldBoy, i have kissed n jack off with another guy,3
Antitrust40242 , what do u want,4
13YearOldBoy, well i rlly liked doin that it was so hot,3
13YearOldBoy, what do u like doin?,3
Antitrust40242 , i guess givin head,4
13YearOldBoy, ohhh sweet cuz im like the last guy in my school to not gotten head yet,3
Antitrust40242 , so name a place to meet,4
13YearOldBoy, my crib,3
Antitrust40242 , nope,4
Antitrust40242 , im scared,4
13YearOldBoy, about what,3
Antitrust40242 ," gettin in troiuble (Should have heeded your paranoia, man.)",4
13YearOldBoy, with who??,3
13YearOldBoy, Im the only one here,3
13YearOldBoy, hell man,3
13YearOldBoy, i cant let noone kno im gay,3
13YearOldBoy, i wouldt do it unelss i knew i wouldnt get caught,3
Antitrust40242 , how far r u from the church,4
13YearOldBoy, Im on N **EDIT**,3
Antitrust40242 , meet me at the corner of 13th and central,4
13YearOldBoy, well i dont want noone to see me there how bout I stand on my driveway and then ill come in w u,3
Antitrust40242 , how bout u get in and we find a place,4
13YearOldBoy, I cant leave my phone tho if my dad calls and I aint here he'll flip,3
Antitrust40242 , jus dont fell comforitable in ur house,4
13YearOldBoy, why tho? IM the only one here,3
Antitrust40242 , jus dont bud,4
13YearOldBoy, whut u dont think Im serious?,3
13YearOldBoy, I dont get it,3
Antitrust40242 , sorry,4
Antitrust40242 , i really want to,4
13YearOldBoy, yea me 2 i mean u got me all xcited,3
13YearOldBoy, thought i was gunna have fun tonite actually,3
13YearOldBoy, i guess not tho ,3
13YearOldBoy, like where would we go tho?,3
13YearOldBoy, its crazy i got a big empty house here,3
Antitrust40242 , sorry dude i want to suck u off but not in ur house,4
13YearOldBoy, well then lets meet outside my place an then we can walk somewhere,3
Antitrust40242 , what about the phone,4
13YearOldBoy, well how long will we be gone?,3
Antitrust40242 , depends on how long it takes u,4
13YearOldBoy, well if it dont take long i could say i was in the shower or sumthin,3
Antitrust40242 , i'm gonna park on 13th and central,4
13YearOldBoy, ok fine,3
Antitrust40242 , 15 min,4
13YearOldBoy, ull be here in 15 min?,3
Antitrust40242 , yepp,4
13YearOldBoy, k,3
13YearOldBoy, whuts ur name? Im Derek,3
Antitrust40242 ," Ray (Ahh, the ol' 'use the middle name' trick.)",4
13YearOldBoy, alrite ray,3
13YearOldBoy, what u drivin?,3
Antitrust40242 , white suv,4
13YearOldBoy, kewl,3
Antitrust40242 , this is kewl right theres no trouble (Havin' you arrested? No trouble at all.),4
13YearOldBoy, naw bro no trouble,3
Antitrust40242 , k be there in 15,4
13YearOldBoy, cya,3
arb1210, Hi cat what part of Ct r u from? ,5
french_f_r_y_13, manchester. asl,6
arb1210, I am 42 from bridgeport,5
french_f_r_y_13, o,6
french_f_r_y_13, im 13 f,6
arb1210," kewl ( I say 13, he says ""kewl"" )",5
arb1210, well u must like older guys cause that is all that is in here ( Interesting reasoning. Any kid in a chat room is looking to be molested by an old guy according to this logic. ),5
french_f_r_y_13, i dunno ,6
arb1210, what do u mean u dunno lol,5
french_f_r_y_13, lol,6
arb1210, well r u in here looking for an older guy ?? lol,5
french_f_r_y_13, looking? what u mean,6
arb1210, well I mean do u want to talk to an older guy ,5
french_f_r_y_13, i dont care,6
arb1210," oh ok that's kewl then ( I don't know, I don't care, apparently means go right ahead and start grooming her. )",5
arb1210, so what city r u in ?,5
french_f_r_y_13, manchester,6
arb1210, hmmm not sure where that is ,5
french_f_r_y_13, whatever look it up lolol ( I started being rude at this point. Watch his reaction ),6
arb1210, lol k so what do u look like ?,5
french_f_r_y_13, its by hartford kinda i have brown hair n eyes what do u look like,6
arb1210, I have brown hair and eyes lol I am 6ft tall 195 and a muscular build,5
french_f_r_y_13, whats ur name,6
arb1210, Adrian what is urs,5
french_f_r_y_13, cat,6
arb1210, cool I love cats lol,5
french_f_r_y_13, lol,6
arb1210, so do u have a b/f?,5
french_f_r_y_13, no,6
arb1210, awww how come ?,5
french_f_r_y_13, i duunno cuz im 13?????????,6
arb1210, so that don't mean anything ,5
arb1210, so how tall r u ? and what do u weigh ?,5
french_f_r_y_13, im 5 1 108,6
arb1210, sounds nice,5
french_f_r_y_13, thx,6
arb1210, yw,5
arb1210, so look at tiffanyab57's profile do u have a body like that lol ( That's a new one... look at a porn bot's profile and tell him if my body is like hers. WTF is that? ),5
french_f_r_y_13, WHAT??????????/,6
arb1210, scroll down and look at tiffanyab57's profile - do u have a body like hers lol ,5
french_f_r_y_13, im not lookin at any girls prof k thx,6
arb1210, I'm just kiddin with ya (clown emoticon),5
french_f_r_y_13," no ur not ( No, he was not. He repeated it. He meant it. )",6
arb1210, yes I am ,5
french_f_r_y_13, yah thas y u said it 2 X,6
french_f_r_y_13," thas so gay ( apologies in advance to any and all who are offended by my use of the word ""gay"". I've heard kids using it in such a manner recently, and thought I'd try it out. )",6
arb1210, ok ok i'm sorry (crying emoticon),5
french_f_r_y_13, u shud b,6
arb1210, I am ok I will just ask about you then - so what color panties r u wearing ,5
french_f_r_y_13, omg y r u askin me that,6
arb1210, cause I am curious (blushing emoticon),5
french_f_r_y_13, d00d i dont cyber k thx,6
arb1210," I didn't say that u did so what is the harm in telling me - I have white underwear on k I went first lol ( I make it obvious I don't want to talk about underwear, and he tries to convince me it's okay. He even went first! )",5
french_f_r_y_13, im not tellin u (head shaking emoticon ),6
arb1210, damn ( nervous fingernail biting emoticon ),5
french_f_r_y_13, thas totlly gay ,6
arb1210," wait a minute , no it's not - I think a girl looks sexxxy in panties it turns me on so what is so bad about that ?",5
french_f_r_y_13, omg im 13 an u cant see em anyways u jus want me to sy what colur they r and thas so GAY,6
arb1210," well no, there were other questions to follow but you are being mean to me for no reason I don't mean to be mean to you ( Yep, I was mean, yet... he persists... )",5
french_f_r_y_13, im MEAN???????????????,6
french_f_r_y_13, omg,6
arb1210, yes ( sad emoticon ),5
french_f_r_y_13, no im not u r,6
french_f_r_y_13, ur askin me stuff i don like,6
arb1210, I'm sorry I won't ask anything anymore ( yawning emoticon ),5
french_f_r_y_13, u ask 13 yr olds that stuff all the time????????????????????,6
arb1210," no , u just happen to be talking to me and I liked talking to you ( He liked WHAT? The fact that I let him continue and didn't put him on ignore? )",5
french_f_r_y_13, so u wanna talk about underwear????????????//////,6
arb1210, it is just u and me so what does it hurt to ask ,5
arb1210, I think they are sexxxxxxy ( What the fuck is with all the xxxxxx's everytime this asshole types sexy? ),5
french_f_r_y_13, omg,6
arb1210, oh and u don't think they are,5
french_f_r_y_13, no,6
arb1210," ok well u have alot to learn about guys then I guess ( So her not wanting to talk about panties, means she's immature and needs to learn about guys. Nice manipulation! )",5
french_f_r_y_13, y,6
arb1210," cause guys are very visual and they like that kind of stuff ( See, if you want guys to talk to you, you better be ready to talk about your panties. Nice. ) ",5
french_f_r_y_13, so y wuld i im not a guy wtf r u talkin about,6
arb1210, lol meaning that a guy likes to know what a girl is wearing,5
french_f_r_y_13, wat ever ,6
arb1210, well im sorry if i offended you,5
french_f_r_y_13, k,6
french_f_r_y_13, i jus dont get y u wanna talk about the color of my underwar it jus odd,6
arb1210, well it is odd to you but not to guys ,5
french_f_r_y_13, lol,6
arb1210, let me put it to you this way ,5
arb1210," they have victoria secrets for girls , sexie lingerie , don't you think they wear that stuff for their guys to see ?? ( No matter how many times I insist I don't want to talk about it, he counters with why it's acceptable and even normal to do so. )",5
french_f_r_y_13, i dunno u cant even see it anyways!!!!!!!!!!!!!!!!!!!!!!!!!!!,6
arb1210, I know that but I can visualize it can't I lol,5
french_f_r_y_13, there blue. k. ( I threw him a bone. I was sick of arguing about it ),6
arb1210, omg you told me wow ( tongue sticking out emoticon ),5
french_f_r_y_13, BLUE,6
french_f_r_y_13, now wat bfd,6
arb1210, bfd?,5
french_f_r_y_13, big,6
french_f_r_y_13, fuckin,6
french_f_r_y_13, deal,6
arb1210, ahhhhh lol ,5
arb1210, ok r they cotton or silky (I knew he wasn't going to let this go. And he didn't ),5
french_f_r_y_13, c,6
arb1210," is that all u r wearing? ( Yes, asshole, so many kids sit around in panties and NOTHING ELSE, you fucking bet )",5
french_f_r_y_13, ???????????????????,6
arb1210, what else r u wearing,5
french_f_r_y_13, underwaer and thas it????????/// im wearin jeans n tshirt,6
arb1210, tight jeans ?,5
french_f_r_y_13, no,6
arb1210, k just wondering don't get testy lol ( Don't get testy? He has no idea. ),5
french_f_r_y_13," d00d u asked if im sittin in my underwear im thinkin u mite be retarded i mean u dint relly think i was ( Seriously, what the fuck is wrong with this guy )",6
arb1210, well how did I know lol,5
french_f_r_y_13, duh,6
arb1210, anyway blue is my fav color ,5
arb1210, they must look nice on you ,5
french_f_r_y_13, k,6
arb1210, ty for telling me ,5
french_f_r_y_13, k,6
arb1210, I know u r sexxxxy now lol,5
french_f_r_y_13, omg cuz i wear underwear??????????//,6
arb1210, no cuz u r wearing my fav color panties ,5
french_f_r_y_13, kkkkkk,6
arb1210, you could have been wearing just plain white lol ( Oh that's comforting. Sick. Mother. Fucker. ),5
arb1210, ok let me explain something to you if you want me to that is ,5
french_f_r_y_13, wat,6
arb1210, but u don't seem to care so I don't think it would be worth it ( More manipulation. Fun. ),5
french_f_r_y_13, huh?,6
arb1210," well y should I explain anything to you if you think I am stupid ( Yes, why? Why don't you go the fuck away? WHY?)",5
french_f_r_y_13, d00d wtf is up wit u,6
french_f_r_y_13, whatever,6
french_f_r_y_13, i don care,6
arb1210, seeeeeeee- ,5
french_f_r_y_13, ur sayin u wanna tell me sumthin then u dont,6
french_f_r_y_13, who cares,6
arb1210, seeeeeeeeeeeee,5
arb1210, u don't care ,5
french_f_r_y_13, seeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee waaaaaaaaaaaaaaattttttttttttttttttt',6
arb1210," lol u r to cute lol (Whatever, don't care, smart ass answers, and he tells her it's cute. )",5
arb1210, r u smiling ???,5
french_f_r_y_13, y lol,6
arb1210, cause I wanna make you smile lol,5
french_f_r_y_13, lol,6
arb1210, ur smiling lol,5
arb1210, I can tell lol,5
arb1210," I know , I am a crazy guy huh ( Yes. Yes you are )",5
french_f_r_y_13, so ur gonna explain sumthin or no,6
arb1210, ohhhhhhhhhhhhh now u want me to huh lol,5
french_f_r_y_13, k this is gettin old i have no idea wat u wanna tell me so how wuld i know if i wanna know DUH ,6
arb1210, ok give me a minute or two lol,5
french_f_r_y_13, k ( Ready? This is really something... ),6
arb1210," ok if I was gonna have sex with a girl and let's say that we kissed and all that and then she let me take her pants off and she was wearing ( blue ) panties lol I would say wow nice panties and that would make me crazzzzy so I would continue to touch them , kiss them all over b4 i took them off and continued , so the color and type of panties u wear makes a guy nuts that is what I am trying to tell you , so next time you put a pair on you can thin about that k ( Great god almighty.)",5
french_f_r_y_13," omg ( as in, OMG I'm going to fucking vomit )",6
arb1210, so now you know what a guy feels like ,5
arb1210," if you wore pink , purple , blue or any color panties and a guy sees them it makes him crazy for you ",5
french_f_r_y_13, wow,6
arb1210, ok now I poured my heart out to you lol ( That's what's in his heart? That's seriously fucked up. ),5
french_f_r_y_13, uhhhhhh k,6
french_f_r_y_13, i gtg in a min ( So he quickly takes it a step farther ),6
arb1210," I would feel your pussy ( sorry ) through your panties cause they would feel so good b4 I did anything else ( So suddenly he means her, with him. That was quick )",5
french_f_r_y_13,d00d u don even care im a virgin n im 13????? serius????????,6
arb1210, no I don't care - age is just a number - if you can have fun with someone and you can laugh and feel good together then what does it matter ( He's 42. She's 13. He doesn't care),5
french_f_r_y_13, i dunno,6
arb1210, well if it matters to you then we can't talk anymore - so does it ?,5
french_f_r_y_13, i dont care,6
arb1210, well I don't either then ,5
arb1210, I think u r fun to talk to ,5
french_f_r_y_13, u r 2,6
arb1210, awwwwwwwww now that is the nicest thing u have said to me yet lol,5
french_f_r_y_13, lol,6
arb1210, I like to make you smile ,5
